"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ParagonKwang/FX/Materials/Debris/M_ImposterRock_Masked_MASTER.M_ImposterRock_Masked_MASTER","0","79","85","1","78.569855","0","85"
"/Game/ParagonKwang/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","0","50","52","1","112.921112","50","156"
"/Game/ParagonKwang/FX/Materials/Water/M_WaterImpact_Strand.M_WaterImpact_Strand","0","32","35","1","25.690220","0","35"
"/Game/ParagonKwang/FX/Materials/Water/M_WateDroplets_Simple.M_WateDroplets_Simple","0","82","82","1","41.291012","0","82"
"/Game/ParagonKwang/FX/Materials/Energy/Plasma/M_RecallPlasmaBeam.M_RecallPlasmaBeam","0","14","14","1","9.516904","0","14"
"/Game/ParagonKwang/FX/Materials/Water/M_WaterBubbles.M_WaterBubbles","0","91","94","1","246.664017","0","94"
"/Game/ParagonKwang/FX/Materials/Smoke/M_Magical_Threads_GPU.M_Magical_Threads_GPU","0","17","17","1","12.901548","0","17"
"/Game/ParagonKwang/FX/Materials/Energy/Electricity/M_SparksPhoto_GPU_Rand.M_SparksPhoto_GPU_Rand","0","34","38","1","34.490547","0","38"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Torso_Chest.M_Kwang_ManBun_Torso_Chest","0","86","92","1","190.876266","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_TwinBlast_Eyelash_Bust.M_TwinBlast_Eyelash_Bust","0","71","73","1","101.865768","71","219"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_LowerBody_Silk_rosewood.M_Kwang_LowerBody_Silk_rosewood","0","86","92","1","148.882141","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Materials/M_Kwang_LowerBody.M_Kwang_LowerBody","0","86","92","1","159.174713","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_WaistArms_rosewood.M_Kwang_WaistArms_rosewood","0","86","92","1","284.738464","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_Tors_rosewoodo_.M_Kwang_Tors_rosewoodo_","0","86","92","1","152.688568","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_Torso_Silk_rosewood2.M_Kwang_Torso_Silk_rosewood2","0","86","92","1","147.819931","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Materials/M_Kwang_WaistArmsFlesh.M_Kwang_WaistArmsFlesh","0","86","92","1","178.546143","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Head_Zombie.M_Kwang_ManBun_Head_Zombie","0","63","67","1","125.523407","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_ForeArm_Zombie.M_Kwang_ManBun_ForeArm_Zombie","0","86","92","1","185.105347","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Arm_Zombie.M_Kwang_ManBun_Arm_Zombie","0","86","92","1","192.020905","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_ArmClothes_Zombie.M_Kwang_ManBun_ArmClothes_Zombie","0","86","92","1","187.124817","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Weapon.M_Kwang_ManBun_Weapon","0","86","92","1","182.395966","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_WaistArmsFlesh_rosewood.M_Kwang_WaistArmsFlesh_rosewood","0","86","92","1","175.191086","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_Torso_Silk_rosewood.M_Kwang_Torso_Silk_rosewood","0","86","92","1","170.978180","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_Weapon_SilverGhost.M_Kwang_Weapon_SilverGhost","0","63","67","1","97.630547","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_LowerBody_Bright.M_Kwang_LowerBody_Bright","0","86","92","1","147.814575","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_WaistArmsFlesh_SilverGhost.M_Kwang_WaistArmsFlesh_SilverGhost","0","86","92","1","139.237427","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_WaistArms_SilverGhost.M_Kwang_WaistArms_SilverGhost","0","86","92","1","223.241119","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_Weapon_rosewood.M_Kwang_Weapon_rosewood","0","63","67","1","95.023178","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_WaistCloth_SilverGhost.M_Kwang_WaistCloth_SilverGhost","0","86","92","1","209.305740","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_TorsoSilk_SilverGhost.M_Kwang_TorsoSilk_SilverGhost","0","86","92","1","0.000000","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_LowerBodySilk_SilverGhost2.M_Kwang_LowerBodySilk_SilverGhost2","0","86","92","1","0.000000","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Hands_Zombie.M_Kwang_ManBun_Hands_Zombie","0","86","92","1","157.060303","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_Torso_SilverGhost.M_Kwang_Torso_SilverGhost","0","86","92","1","155.979141","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_TorsoChest_Zombie.M_Kwang_ManBun_TorsoChest_Zombie","0","86","92","1","190.875610","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Torso_Zombie.M_Kwang_ManBun_Torso_Zombie","0","86","92","1","185.012787","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_TorsoClothes_Zombie.M_Kwang_ManBun_TorsoClothes_Zombie","0","86","92","1","168.975647","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_TorsoSilk.M_Kwang_ManBun_TorsoSilk","0","86","92","1","178.355560","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Skirt.M_Kwang_ManBun_Skirt","0","86","92","1","188.820862","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Hands.M_Kwang_ManBun_Hands","0","86","92","1","189.993256","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Weapon_Zombie.M_Kwang_ManBun_Weapon_Zombie","0","86","92","1","201.913727","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_Head_SilverGhost.M_Kwang_Head_SilverGhost","0","63","67","1","123.247955","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_Torso_Bright.M_Kwang_Torso_Bright","0","86","92","1","188.256485","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_LowerBody_Silk_Bright.M_Kwang_LowerBody_Silk_Bright","0","86","92","1","285.358215","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_WaistArms_Bright.M_Kwang_WaistArms_Bright","0","86","92","1","205.655701","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_WaistArmsFlesh_Bright.M_Kwang_WaistArmsFlesh_Bright","0","86","92","1","196.905487","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_Weapon_Bright.M_Kwang_Weapon_Bright","0","63","67","1","130.775635","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_WaistArms_Silk_Bright.M_Kwang_WaistArms_Silk_Bright","0","86","92","1","290.655670","172","460"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_SilverGhost/Materials/M_Kwang_LowerBody_SilverGhost.M_Kwang_LowerBody_SilverGhost","0","86","92","1","214.592468","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_WaistArms_Silk_rosewood.M_Kwang_WaistArms_Silk_rosewood","0","86","92","1","193.347961","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_LowerClothes_Zombie.M_Kwang_ManBun_LowerClothes_Zombie","0","92","98","1","221.514587","92","294"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manbun_Zombie/Materials/M_Kwang_ManBun_Pants_Zombie.M_Kwang_ManBun_Pants_Zombie","0","86","92","1","206.633438","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Torso.M_Kwang_ManBun_Torso","0","86","92","1","207.761856","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Pants.M_Kwang_ManBun_Pants","0","86","92","1","201.367462","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Head.M_Kwang_ManBun_Head","0","63","67","1","56.247940","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Materials/M_Kwang_Head.M_Kwang_Head","0","63","67","1","64.902016","63","201"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_Kwang_ManBun_Arm.M_Kwang_ManBun_Arm","0","86","92","1","206.498398","86","276"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_Torso_Silk_Bright.M_Kwang_Torso_Silk_Bright","0","86","92","1","183.096603","172","92"
"/Game/ParagonKwang/Characters/Maps/BackGroundAssets/M_AssetPlatform.M_AssetPlatform","49","23","23","1","23.821375","0","23"
"/Game/ParagonKwang/FX/Materials/Debug/M_SolidParticleColor.M_SolidParticleColor","49","50","50","1","29.958454","0","50"
"/Game/Models/NewFolder/Black_Matte.Black_Matte","49","14","14","1","10.418984","0","14"
"/Game/Models/straw.straw","49","14","14","1","0.000000","0","14"
"/Game/Models/5concrete.5concrete","49","14","14","1","0.000000","0","14"
"/Game/Models/4wood.4wood","49","14","14","1","0.000000","0","14"
"/Game/Models/3metal.3metal","49","14","14","1","0.000000","0","14"
"/Game/Models/1fabric.1fabric","49","14","14","1","0.000000","0","14"
"/Game/Weapon_Pack/Materials/Weapons/M_WeaponSet_1.M_WeaponSet_1","49","35","35","1","45.543228","0","70"
"/Game/Weapon_Pack/Materials/Weapons/M_WeaponSet_2.M_WeaponSet_2","49","35","35","1","0.000000","0","70"
"/Game/Weapon_Pack/Materials/Weapons/M_WeaponSet_2Dirty.M_WeaponSet_2Dirty","49","35","35","1","0.000000","0","70"
"/Game/Weapon_Pack/Materials/Weapons/M_WeaponSet_1Dirty.M_WeaponSet_1Dirty","49","35","35","1","0.000000","0","70"
"/Game/Weapon_Pack/Materials/Set/M_Wall_Window_Frame1.M_Wall_Window_Frame1","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Props/Interior/M_Wood_Props.M_Wood_Props","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Props/Interior/M_Props3.M_Props3","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Props/Interior/M_Props2.M_Props2","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Props/Interior/M_Props1.M_Props1","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Props/Interior/M_Banners.M_Banners","49","23","23","1","19.210033","0","46"
"/Game/Weapon_Pack/Effects/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","49","11","11","1","5.805156","0","22"
"/Game/Weapon_Pack/Effects/Materials/Flares/M_FlareRound.M_FlareRound","49","11","11","1","5.644165","0","22"
"/Game/Weapon_Pack/Effects/Materials/Fire/M_Fire_SubUV_11X11_Noise.M_Fire_SubUV_11X11_Noise","49","11","11","1","7.518920","0","22"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","52","52","1","136.405273","0","52"
"/Game/Weapon_Pack/Materials/Set/M_Wall_Window_Frame2.M_Wall_Window_Frame2","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Set/M_Stone_Wall_Trim.M_Stone_Wall_Trim","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Set/M_Stone_Wall.M_Stone_Wall","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/M_Stained_Glass.M_Stained_Glass","49","33","33","1","25.373411","0","33"
"/Game/Weapon_Pack/Materials/Set/M_Window_Frames.M_Window_Frames","49","23","23","1","0.000000","0","46"
"/Game/Weapon_Pack/Materials/Set/M_Floor.M_Floor","49","26","27","1","13.778362","0","27"
"/Game/ParagonKwang/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_CameraStretch.M_Hotdog_Spark_VLerp_CameraStretch","49","11","11","1","4.167624","0","11"
"/Game/ParagonKwang/FX/Materials/Smoke/M_TacticiaMuzzleSmoke.M_TacticiaMuzzleSmoke","49","56","56","1","20.584431","0","56"
"/Game/ParagonKwang/FX/Materials/Smoke/M_DustHit.M_DustHit","49","56","56","1","22.371950","0","56"
"/Game/ParagonKwang/FX/Materials/Smoke/M_Proto_Basic_Flipbook_MaintainOriginalColor.M_Proto_Basic_Flipbook_MaintainOriginalColor","49","17","17","1","7.431945","0","17"
"/Game/ParagonKwang/FX/Materials/Smoke/Plasma/M_Turbulent_SmokeSubUV.M_Turbulent_SmokeSubUV","49","14","14","1","8.448192","0","14"
"/Game/ParagonKwang/FX/Materials/Flares/M_Buff_Red_ImpactRays.M_Buff_Red_ImpactRays","49","22","22","1","16.249006","0","22"
"/Game/ParagonKwang/FX/Materials/Smoke/M_lightSmoke.M_lightSmoke","49","56","56","1","31.100788","0","112"
"/Game/ParagonKwang/FX/Materials/Smoke/M_Kwang_Smoke_Cheaper.M_Kwang_Smoke_Cheaper","49","56","56","1","33.636135","0","56"
"/Game/ParagonKwang/FX/Materials/Fire/M_Embers.M_Embers","49","11","11","1","8.476085","0","11"
"/Game/ParagonKwang/Characters/Maps/BackGroundAssets/HDRSky.HDRSky","49","4","4","1","5.612870","0","4"
"/Game/ParagonKwang/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","49","112","120","1","85.596977","0","240"
"/Game/ParagonKwang/FX/Materials/Water/M_Footfall_Refraction.M_Footfall_Refraction","49","12","12","1","7.825853","0","12"
"/Game/ParagonKwang/FX/Materials/Shockwave/M_Kwang_Distort_Bubble.M_Kwang_Distort_Bubble","49","22","22","1","13.565318","0","22"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","26","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","96","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","61","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","17","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","11","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","66","6","0.000000","0","5"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","970","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","56","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","74","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","46","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/ModularOldTown/Materials/MasterMaterials/M_Glass.M_Glass","49","74","74","2","89.715118","27","74"
"/Game/ModularOldTown/Materials/MasterMaterials/M_Decals.M_Decals","49","32","32","1","53.204002","0","64"
"/Game/Models/NewFolder/Wood_Material.Wood_Material","49","14","14","1","13.357553","0","28"
